Fecha,Departamento,Categoria,Producto,Unidad,Unidades,Precio_Unitario,Total_Venta
2019-01-01,Arequipa,Bioseguridad,vulkan s,lt,104,108.31,11264.24
2019-01-01,Arequipa,Accesorios,chupones,unidad,99,68.87,6818.13
2019-01-01,Arequipa,Accesorios,comederos,unidad,104,130.39,13560.559999999998
2019-01-01,Arequipa,Accesorios,slats,unidad,113,37.71,4261.2300000000005
2019-01-01,Moquegua,Nutricion,phyta value,kg,104,22.41,2330.64
2019-01-01,Moquegua,Nutricion,ingaprot,kg,114,140.81,16052.34
2019-01-01,Moquegua,Nutricion,inmunoprot,kg,107,46.19,4942.33
2019-01-01,Moquegua,Nutricion,fitamix,kg,92,42.37,3898.04
2019-01-01,Moquegua,Sanidad,norax s plus,kg,94,40.75,3830.5
2019-01-01,Moquegua,Sanidad,tiamuvic,kg,90,41.74,3756.6000000000004
2019-01-01,Moquegua,Sanidad,florfevic,kg,86,137.83,11853.380000000001
2019-01-01,Moquegua,Sanidad,clortevic,kg,109,60.96,6644.64
2019-01-01,Moquegua,Bioseguridad,dt foam,lt,101,108.26,10934.26
2019-01-01,Moquegua,Bioseguridad,prophyl,lt,93,90.93,8456.49
2019-01-01,Moquegua,Bioseguridad,vulkan s,lt,106,45.19,4790.139999999999
2019-01-01,Moquegua,Accesorios,chupones,unidad,93,62.98,5857.139999999999
2019-01-01,Moquegua,Accesorios,comederos,unidad,112,123.95,13882.4
2019-01-01,Moquegua,Accesorios,slats,unidad,102,63.25,6451.5
2019-01-01,Tacna,Nutricion,phyta value,kg,111,90.99,10099.89
2019-01-01,Tacna,Nutricion,ingaprot,kg,91,61.36,5583.76
2019-01-01,Tacna,Nutricion,inmunoprot,kg,88,147.94,13018.72
2019-01-01,Tacna,Nutricion,fitamix,kg,92,72.38,6658.959999999999
2019-01-01,Tacna,Sanidad,norax s plus,kg,119,96.43,11475.17
2019-01-01,Tacna,Sanidad,tiamuvic,kg,100,30.92,3092.0
2019-01-01,Tacna,Sanidad,florfevic,kg,105,106.98,11232.9
2019-01-01,Tacna,Sanidad,clortevic,kg,97,78.67,7630.99
2019-01-01,Tacna,Bioseguridad,dt foam,lt,97,147.3,14288.1
2019-01-01,Tacna,Bioseguridad,prophyl,lt,84,82.43,6924.120000000001
2019-01-01,Tacna,Bioseguridad,vulkan s,lt,104,66.86,6953.44
2019-01-01,Tacna,Accesorios,chupones,unidad,98,68.72,6734.5599999999995
2019-01-01,Tacna,Accesorios,comederos,unidad,118,34.17,4032.0600000000004
2019-01-01,Tacna,Accesorios,slats,unidad,85,32.83,2790.5499999999997
2019-01-01,Cuzco,Nutricion,phyta value,kg,103,87.91,9054.73
2019-01-01,Cuzco,Nutricion,ingaprot,kg,105,147.18,15453.900000000001
2019-01-01,Cuzco,Nutricion,inmunoprot,kg,113,25.91,2927.83
2019-01-01,Cuzco,Nutricion,fitamix,kg,110,149.73,16470.3
2019-01-01,Cuzco,Sanidad,norax s plus,kg,92,138.04,12699.679999999998
2019-01-01,Cuzco,Sanidad,tiamuvic,kg,92,60.23,5541.16
2019-01-01,Cuzco,Sanidad,florfevic,kg,123,112.21,13801.83
2019-01-01,Cuzco,Sanidad,clortevic,kg,101,49.05,4954.049999999999
2019-01-01,Cuzco,Bioseguridad,dt foam,lt,106,91.87,9738.220000000001
2019-01-01,Cuzco,Bioseguridad,prophyl,lt,92,50.25,4623.0
2019-01-01,Cuzco,Bioseguridad,vulkan s,lt,100,112.57,11257.0
2019-01-01,Cuzco,Accesorios,chupones,unidad,102,110.22,11242.44
2019-01-01,Cuzco,Accesorios,comederos,unidad,89,52.51,4673.389999999999
2019-01-01,Cuzco,Accesorios,slats,unidad,98,131.65,12901.7
2019-01-01,Puno,Nutricion,phyta value,kg,87,38.47,3346.89
2019-01-01,Puno,Nutricion,ingaprot,kg,106,76.5,8109.0
2019-01-01,Puno,Nutricion,inmunoprot,kg,100,87.73,8773.0
2019-01-01,Puno,Nutricion,fitamix,kg,100,109.6,10960.0
2019-01-01,Puno,Sanidad,norax s plus,kg,85,76.62,6512.700000000001
2019-01-01,Puno,Sanidad,tiamuvic,kg,82,69.0,5658.0
2019-01-01,Puno,Sanidad,florfevic,kg,85,134.42,11425.699999999999
2019-01-01,Puno,Sanidad,clortevic,kg,113,69.43,7845.590000000001
2019-01-01,Puno,Bioseguridad,dt foam,lt,110,98.2,10802.0
2019-01-01,Puno,Bioseguridad,prophyl,lt,103,137.58,14170.740000000002
2019-01-01,Puno,Bioseguridad,vulkan s,lt,100,149.68,14968.0
2019-01-01,Puno,Accesorios,chupones,unidad,100,86.7,8670.0
2019-01-01,Puno,Accesorios,comederos,unidad,110,122.52,13477.199999999999
2019-01-01,Puno,Accesorios,slats,unidad,106,132.07,13999.42
2019-01-01,Madre de Dios,Nutricion,phyta value,kg,115,36.96,4250.400000000001
2019-01-01,Madre de Dios,Nutricion,ingaprot,kg,101,90.9,9180.900000000001
2019-01-01,Madre de Dios,Nutricion,inmunoprot,kg,100,85.34,8534.0
2019-01-01,Madre de Dios,Nutricion,fitamix,kg,100,56.23,5623.0
2019-01-01,Madre de Dios,Sanidad,norax s plus,kg,88,146.49,12891.12
2019-01-01,Madre de Dios,Sanidad,tiamuvic,kg,88,96.78,8516.64
2019-01-01,Madre de Dios,Sanidad,florfevic,kg,103,123.18,12687.54
2019-01-01,Madre de Dios,Sanidad,clortevic,kg,109,57.53,6270.77
2019-01-01,Madre de Dios,Bioseguridad,dt foam,lt,120,110.71,13285.199999999999
2019-01-01,Madre de Dios,Bioseguridad,prophyl,lt,83,92.71,7694.929999999999
2019-01-01,Madre de Dios,Bioseguridad,vulkan s,lt,90,98.13,8831.699999999999
2019-01-01,Madre de Dios,Accesorios,chupones,unidad,95,129.26,12279.699999999999
2019-01-01,Madre de Dios,Accesorios,comederos,unidad,95,33.46,3178.7000000000003
2019-01-01,Madre de Dios,Accesorios,slats,unidad,111,30.78,3416.58
2019-02-01,Arequipa,Nutricion,phyta value,kg,104,138.03,14355.12
2019-02-01,Arequipa,Nutricion,ingaprot,kg,96,85.1,8169.599999999999
2019-02-01,Arequipa,Nutricion,inmunoprot,kg,99,110.19,10908.81
2019-02-01,Arequipa,Nutricion,fitamix,kg,108,146.47,15818.76
2019-02-01,Arequipa,Sanidad,norax s plus,kg,93,71.25,6626.25
2019-02-01,Arequipa,Sanidad,tiamuvic,kg,105,149.19,15664.949999999999
2019-02-01,Arequipa,Sanidad,florfevic,kg,110,52.73,5800.299999999999
2019-02-01,Arequipa,Sanidad,clortevic,kg,96,88.12,8459.52
2019-02-01,Arequipa,Bioseguridad,dt foam,lt,100,146.62,14662.0
2019-02-01,Arequipa,Bioseguridad,prophyl,lt,116,67.95,7882.200000000001
2019-02-01,Arequipa,Bioseguridad,vulkan s,lt,98,123.8,12132.4
2019-02-01,Arequipa,Accesorios,chupones,unidad,101,130.89,13219.89
2019-02-01,Arequipa,Accesorios,comederos,unidad,110,112.81,12409.1
2019-02-01,Arequipa,Accesorios,slats,unidad,98,26.5,2597.0
2019-02-01,Moquegua,Nutricion,phyta value,kg,100,52.7,5270.0
2019-02-01,Moquegua,Nutricion,ingaprot,kg,106,51.82,5492.92
2019-02-01,Moquegua,Nutricion,inmunoprot,kg,104,52.04,5412.16
2019-02-01,Moquegua,Nutricion,fitamix,kg,87,41.65,3623.5499999999997
2019-02-01,Moquegua,Sanidad,norax s plus,kg,101,58.75,5933.75
2019-02-01,Moquegua,Sanidad,tiamuvic,kg,72,23.43,1686.96
2019-02-01,Moquegua,Sanidad,florfevic,kg,107,123.52,13216.64
2019-02-01,Moquegua,Sanidad,clortevic,kg,98,86.67,8493.66
2019-02-01,Moquegua,Bioseguridad,dt foam,lt,106,35.81,3795.86
2019-02-01,Moquegua,Bioseguridad,prophyl,lt,102,77.52,7907.04
2019-02-01,Moquegua,Bioseguridad,vulkan s,lt,104,100.64,10466.56
2019-02-01,Moquegua,Accesorios,chupones,unidad,101,111.77,11288.77
2019-02-01,Moquegua,Accesorios,comederos,unidad,101,133.56,13489.56
2019-02-01,Moquegua,Accesorios,slats,unidad,98,119.35,11696.3
2019-02-01,Tacna,Nutricion,phyta value,kg,102,135.97,13868.94
2019-02-01,Tacna,Nutricion,ingaprot,kg,78,75.62,5898.360000000001
2019-02-01,Tacna,Nutricion,inmunoprot,kg,95,93.15,8849.25
2019-02-01,Tacna,Nutricion,fitamix,kg,99,99.62,9862.380000000001
2019-02-01,Tacna,Sanidad,norax s plus,kg,107,137.7,14733.9
2019-02-01,Tacna,Sanidad,tiamuvic,kg,97,132.51,12853.47
2019-02-01,Tacna,Sanidad,florfevic,kg,94,76.6,7200.4
2019-02-01,Tacna,Sanidad,clortevic,kg,97,95.84,9296.48
2019-02-01,Tacna,Bioseguridad,dt foam,lt,108,33.63,3632.0400000000004
2019-02-01,Tacna,Bioseguridad,prophyl,lt,112,146.27,16382.240000000002
2019-02-01,Tacna,Bioseguridad,vulkan s,lt,84,26.06,2189.04
2019-02-01,Tacna,Accesorios,chupones,unidad,106,76.43,8101.580000000001
2019-02-01,Tacna,Accesorios,comederos,unidad,118,101.9,12024.2
2019-02-01,Tacna,Accesorios,slats,unidad,112,66.05,7397.599999999999
2019-02-01,Cuzco,Nutricion,phyta value,kg,87,73.28,6375.36
2019-02-01,Cuzco,Nutricion,ingaprot,kg,101,61.83,6244.83
2019-02-01,Cuzco,Nutricion,inmunoprot,kg,110,120.98,13307.800000000001
2019-02-01,Cuzco,Nutricion,fitamix,kg,104,53.02,5514.08
2019-02-01,Cuzco,Sanidad,norax s plus,kg,112,91.21,10215.519999999999
2019-02-01,Cuzco,Sanidad,tiamuvic,kg,103,81.61,8405.83
2019-02-01,Cuzco,Sanidad,florfevic,kg,90,105.97,9537.3
2019-02-01,Cuzco,Sanidad,clortevic,kg,116,47.01,5453.16
2019-02-01,Cuzco,Bioseguridad,dt foam,lt,104,117.28,12197.12
2019-02-01,Cuzco,Bioseguridad,prophyl,lt,113,117.74,13304.619999999999
2019-02-01,Cuzco,Bioseguridad,vulkan s,lt,87,70.64,6145.68
2019-02-01,Cuzco,Accesorios,chupones,unidad,100,133.66,13366.0
2019-02-01,Cuzco,Accesorios,comederos,unidad,87,66.49,5784.629999999999
2019-02-01,Cuzco,Accesorios,slats,unidad,94,137.36,12911.840000000002
2019-02-01,Puno,Nutricion,phyta value,kg,111,47.08,5225.88
2019-02-01,Puno,Nutricion,ingaprot,kg,101,116.52,11768.52
2019-02-01,Puno,Nutricion,inmunoprot,kg,91,67.32,6126.119999999999
2019-02-01,Puno,Nutricion,fitamix,kg,125,118.16,14770.0
2019-02-01,Puno,Sanidad,norax s plus,kg,108,94.34,10188.720000000001
2019-02-01,Puno,Sanidad,tiamuvic,kg,115,142.87,16430.05
2019-02-01,Puno,Sanidad,florfevic,kg,91,135.89,12365.989999999998
2019-02-01,Puno,Sanidad,clortevic,kg,105,127.5,13387.5
2019-02-01,Puno,Bioseguridad,dt foam,lt,112,69.71,7807.5199999999995
2019-02-01,Puno,Bioseguridad,prophyl,lt,119,90.05,10715.949999999999
2019-02-01,Puno,Bioseguridad,vulkan s,lt,98,81.17,7954.66
2019-02-01,Puno,Accesorios,chupones,unidad,98,38.09,3732.82
2019-02-01,Puno,Accesorios,comederos,unidad,106,138.16,14644.96
2019-02-01,Puno,Accesorios,slats,unidad,91,43.6,3967.6
2019-02-01,Madre de Dios,Nutricion,phyta value,kg,113,44.47,5025.11
2019-02-01,Madre de Dios,Nutricion,ingaprot,kg,93,144.06,13397.58
2019-02-01,Madre de Dios,Nutricion,inmunoprot,kg,92,77.13,7095.959999999999
2019-02-01,Madre de Dios,Nutricion,fitamix,kg,94,29.26,2750.44
2019-02-01,Madre de Dios,Sanidad,norax s plus,kg,110,114.3,12573.0
2019-02-01,Madre de Dios,Sanidad,tiamuvic,kg,90,125.23,11270.7
2019-02-01,Madre de Dios,Sanidad,florfevic,kg,107,43.97,4704.79
2019-02-01,Madre de Dios,Sanidad,clortevic,kg,98,147.67,14471.659999999998
2019-02-01,Madre de Dios,Bioseguridad,dt foam,lt,84,101.44,8520.96
2019-02-01,Madre de Dios,Bioseguridad,prophyl,lt,101,35.1,3545.1000000000004
2019-02-01,Madre de Dios,Bioseguridad,vulkan s,lt,102,142.22,14506.44
2019-02-01,Madre de Dios,Accesorios,chupones,unidad,73,45.4,3314.2
2019-02-01,Madre de Dios,Accesorios,comederos,unidad,105,86.17,9047.85
2019-02-01,Madre de Dios,Accesorios,slats,unidad,114,71.3,8128.2
2019-03-01,Arequipa,Nutricion,phyta value,kg,96,43.02,4129.92
2019-03-01,Arequipa,Nutricion,ingaprot,kg,104,130.81,13604.24
2019-03-01,Arequipa,Nutricion,inmunoprot,kg,108,67.35,7273.799999999999
2019-03-01,Arequipa,Nutricion,fitamix,kg,91,83.23,7573.93
2019-03-01,Arequipa,Sanidad,norax s plus,kg,91,41.5,3776.5
2019-03-01,Arequipa,Sanidad,tiamuvic,kg,109,88.46,9642.14
2019-03-01,Arequipa,Sanidad,florfevic,kg,99,134.03,13268.97
2019-03-01,Arequipa,Sanidad,clortevic,kg,113,22.0,2486.0
2019-03-01,Arequipa,Bioseguridad,dt foam,lt,98,92.51,9065.980000000001
2019-03-01,Arequipa,Bioseguridad,prophyl,lt,104,104.05,10821.199999999999
2019-03-01,Arequipa,Bioseguridad,vulkan s,lt,90,64.08,5767.2
2019-03-01,Arequipa,Accesorios,chupones,unidad,106,73.02,7740.12
2019-03-01,Arequipa,Accesorios,comederos,unidad,106,123.39,13079.34
2019-03-01,Arequipa,Accesorios,slats,unidad,104,65.96,6859.839999999999
2019-03-01,Moquegua,Nutricion,phyta value,kg,99,81.42,8060.58
2019-03-01,Moquegua,Nutricion,ingaprot,kg,106,46.3,4907.799999999999
2019-03-01,Moquegua,Nutricion,inmunoprot,kg,91,59.12,5379.92
2019-03-01,Moquegua,Nutricion,fitamix,kg,108,46.32,5002.56
2019-03-01,Moquegua,Sanidad,norax s plus,kg,125,139.21,17401.25
2019-03-01,Moquegua,Sanidad,tiamuvic,kg,106,31.06,3292.3599999999997
2019-03-01,Moquegua,Sanidad,florfevic,kg,91,113.1,10292.1
2019-03-01,Moquegua,Sanidad,clortevic,kg,95,64.06,6085.7
2019-03-01,Moquegua,Bioseguridad,dt foam,lt,110,42.54,4679.4
2019-03-01,Moquegua,Bioseguridad,prophyl,lt,95,65.33,6206.349999999999
2019-03-01,Moquegua,Bioseguridad,vulkan s,lt,108,65.66,7091.28
2019-03-01,Moquegua,Accesorios,chupones,unidad,111,142.5,15817.5
2019-03-01,Moquegua,Accesorios,comederos,unidad,94,120.93,11367.42
2019-03-01,Moquegua,Accesorios,slats,unidad,103,118.48,12203.44
2019-03-01,Tacna,Nutricion,phyta value,kg,86,111.73,9608.78
2019-03-01,Tacna,Nutricion,ingaprot,kg,102,111.04,11326.08
2019-03-01,Tacna,Nutricion,inmunoprot,kg,90,84.23,7580.700000000001
2019-03-01,Tacna,Nutricion,fitamix,kg,87,85.81,7465.47
2019-03-01,Tacna,Sanidad,norax s plus,kg,112,49.76,5573.12
2019-03-01,Tacna,Sanidad,tiamuvic,kg,86,53.21,4576.06
2019-03-01,Tacna,Sanidad,florfevic,kg,100,94.74,9474.0
2019-03-01,Tacna,Sanidad,clortevic,kg,114,81.78,9322.92
2019-03-01,Tacna,Bioseguridad,dt foam,lt,112,132.92,14887.039999999999
2019-03-01,Tacna,Bioseguridad,prophyl,lt,94,131.19,12331.86
2019-03-01,Tacna,Bioseguridad,vulkan s,lt,102,141.92,14475.839999999998
2019-03-01,Tacna,Accesorios,chupones,unidad,78,68.75,5362.5
2019-03-01,Tacna,Accesorios,comederos,unidad,104,56.48,5873.92
2019-03-01,Tacna,Accesorios,slats,unidad,102,37.48,3822.9599999999996
2019-03-01,Cuzco,Nutricion,phyta value,kg,110,143.44,15778.4
2019-03-01,Cuzco,Nutricion,ingaprot,kg,95,85.85,8155.749999999999
2019-03-01,Cuzco,Nutricion,inmunoprot,kg,101,28.56,2884.56
2019-03-01,Cuzco,Nutricion,fitamix,kg,104,56.51,5877.04
2019-03-01,Cuzco,Sanidad,norax s plus,kg,116,78.46,9101.359999999999
2019-03-01,Cuzco,Sanidad,tiamuvic,kg,101,141.18,14259.18
2019-03-01,Cuzco,Sanidad,florfevic,kg,96,70.35,6753.599999999999
2019-03-01,Cuzco,Sanidad,clortevic,kg,103,110.29,11359.87
2019-03-01,Cuzco,Bioseguridad,dt foam,lt,79,126.5,9993.5
2019-03-01,Cuzco,Bioseguridad,prophyl,lt,83,31.95,2651.85
2019-03-01,Cuzco,Bioseguridad,vulkan s,lt,111,99.59,11054.49
2019-03-01,Cuzco,Accesorios,chupones,unidad,88,48.07,4230.16
2019-03-01,Cuzco,Accesorios,comederos,unidad,87,86.87,7557.6900000000005
2019-03-01,Cuzco,Accesorios,slats,unidad,103,105.31,10846.93
2019-03-01,Puno,Nutricion,phyta value,kg,103,81.6,8404.8
2019-03-01,Puno,Nutricion,ingaprot,kg,97,49.9,4840.3
2019-03-01,Puno,Nutricion,inmunoprot,kg,112,33.83,3788.96
2019-03-01,Puno,Nutricion,fitamix,kg,100,55.74,5574.0
2019-03-01,Puno,Sanidad,norax s plus,kg,107,62.23,6658.61
2019-03-01,Puno,Sanidad,tiamuvic,kg,91,74.64,6792.24
2019-03-01,Puno,Sanidad,florfevic,kg,102,132.27,13491.54
2019-03-01,Puno,Sanidad,clortevic,kg,96,120.77,11593.92
2019-03-01,Puno,Bioseguridad,dt foam,lt,98,137.58,13482.840000000002
2019-03-01,Puno,Bioseguridad,prophyl,lt,90,22.64,2037.6000000000001
2019-03-01,Puno,Bioseguridad,vulkan s,lt,104,60.44,6285.76
2019-03-01,Puno,Accesorios,chupones,unidad,95,108.42,10299.9
2019-03-01,Puno,Accesorios,comederos,unidad,89,49.04,4364.5599999999995
2019-03-01,Puno,Accesorios,slats,unidad,83,131.64,10926.119999999999
2019-03-01,Madre de Dios,Nutricion,phyta value,kg,97,92.42,8964.74
2019-03-01,Madre de Dios,Nutricion,ingaprot,kg,112,88.08,9864.96
2019-03-01,Madre de Dios,Nutricion,inmunoprot,kg,100,135.89,13588.999999999998
2019-03-01,Madre de Dios,Nutricion,fitamix,kg,89,95.0,8455.0
2019-03-01,Madre de Dios,Sanidad,norax s plus,kg,105,70.79,7432.950000000001
2019-03-01,Madre de Dios,Sanidad,tiamuvic,kg,122,106.89,13040.58
2019-03-01,Madre de Dios,Sanidad,florfevic,kg,107,141.88,15181.16
2019-03-01,Madre de Dios,Sanidad,clortevic,kg,107,94.01,10059.07
2019-03-01,Madre de Dios,Bioseguridad,dt foam,lt,106,134.23,14228.38
2019-03-01,Madre de Dios,Bioseguridad,prophyl,lt,96,47.8,4588.799999999999
2019-03-01,Madre de Dios,Bioseguridad,vulkan s,lt,73,133.11,9717.03
2019-03-01,Madre de Dios,Accesorios,chupones,unidad,105,99.9,10489.5
2019-03-01,Madre de Dios,Accesorios,comederos,unidad,112,133.15,14912.800000000001
2019-03-01,Madre de Dios,Accesorios,slats,unidad,96,110.83,10639.68
2019-04-01,Arequipa,Nutricion,phyta value,kg,92,89.29,8214.68
2019-04-01,Arequipa,Nutricion,ingaprot,kg,87,60.92,5300.04
2019-04-01,Arequipa,Nutricion,inmunoprot,kg,104,107.89,11220.56
2019-04-01,Arequipa,Nutricion,fitamix,kg,96,107.85,10353.599999999999
2019-04-01,Arequipa,Sanidad,norax s plus,kg,126,133.75,16852.5
2019-04-01,Arequipa,Sanidad,tiamuvic,kg,118,141.06,16645.08
2019-04-01,Arequipa,Sanidad,florfevic,kg,97,111.36,10801.92
2019-04-01,Arequipa,Sanidad,clortevic,kg,99,93.64,9270.36
2019-04-01,Arequipa,Bioseguridad,dt foam,lt,88,128.05,11268.400000000001
2019-04-01,Arequipa,Bioseguridad,prophyl,lt,107,142.87,15287.09
2019-04-01,Arequipa,Bioseguridad,vulkan s,lt,103,140.14,14434.419999999998
2019-04-01,Arequipa,Accesorios,chupones,unidad,109,110.43,12036.87
2019-04-01,Arequipa,Accesorios,comederos,unidad,118,67.89,8011.02
2019-04-01,Arequipa,Accesorios,slats,unidad,106,70.23,7444.38
2019-04-01,Moquegua,Nutricion,phyta value,kg,97,23.0,2231.0
2019-04-01,Moquegua,Nutricion,ingaprot,kg,87,124.3,10814.1
2019-04-01,Moquegua,Nutricion,inmunoprot,kg,103,41.72,4297.16
2019-04-01,Moquegua,Nutricion,fitamix,kg,107,31.57,3377.9900000000002
2019-04-01,Moquegua,Sanidad,norax s plus,kg,112,24.34,2726.08
2019-04-01,Moquegua,Sanidad,tiamuvic,kg,84,63.52,5335.68
2019-04-01,Moquegua,Sanidad,florfevic,kg,100,54.8,5480.0
2019-04-01,Moquegua,Sanidad,clortevic,kg,116,25.92,3006.7200000000003
2019-04-01,Moquegua,Bioseguridad,dt foam,lt,94,73.07,6868.579999999999
2019-04-01,Moquegua,Bioseguridad,prophyl,lt,93,126.49,11763.57
2019-04-01,Moquegua,Bioseguridad,vulkan s,lt,96,113.4,10886.400000000001
2019-04-01,Moquegua,Accesorios,chupones,unidad,97,92.8,9001.6
2019-04-01,Moquegua,Accesorios,comederos,unidad,98,143.86,14098.28
2019-04-01,Moquegua,Accesorios,slats,unidad,109,63.2,6888.8
2019-04-01,Tacna,Nutricion,phyta value,kg,99,111.02,10990.98
2019-04-01,Tacna,Nutricion,ingaprot,kg,111,148.61,16495.710000000003
2019-04-01,Tacna,Nutricion,inmunoprot,kg,93,119.66,11128.38
2019-04-01,Tacna,Nutricion,fitamix,kg,96,33.53,3218.88
2019-04-01,Tacna,Sanidad,norax s plus,kg,109,58.0,6322.0
2019-04-01,Tacna,Sanidad,tiamuvic,kg,105,47.23,4959.15
2019-04-01,Tacna,Sanidad,florfevic,kg,102,140.67,14348.339999999998
2019-04-01,Tacna,Sanidad,clortevic,kg,101,77.11,7788.11
2019-04-01,Tacna,Bioseguridad,dt foam,lt,108,68.24,7369.919999999999
2019-04-01,Tacna,Bioseguridad,prophyl,lt,104,113.92,11847.68
2019-04-01,Tacna,Bioseguridad,vulkan s,lt,111,78.23,8683.53
2019-04-01,Tacna,Accesorios,chupones,unidad,112,57.46,6435.52
2019-04-01,Tacna,Accesorios,comederos,unidad,95,93.22,8855.9
2019-04-01,Tacna,Accesorios,slats,unidad,89,137.0,12193.0
2019-04-01,Cuzco,Nutricion,phyta value,kg,91,22.63,2059.33
2019-04-01,Cuzco,Nutricion,ingaprot,kg,105,65.08,6833.4
2019-04-01,Cuzco,Nutricion,inmunoprot,kg,96,128.17,12304.32
2019-04-01,Cuzco,Nutricion,fitamix,kg,94,43.35,4074.9
2019-04-01,Cuzco,Sanidad,norax s plus,kg,105,52.79,5542.95
2019-04-01,Cuzco,Sanidad,tiamuvic,kg,95,119.03,11307.85
2019-04-01,Cuzco,Sanidad,florfevic,kg,95,28.02,2661.9
2019-04-01,Cuzco,Sanidad,clortevic,kg,91,31.18,2837.38
2019-04-01,Cuzco,Bioseguridad,dt foam,lt,112,142.67,15979.039999999999
2019-04-01,Cuzco,Bioseguridad,prophyl,lt,102,147.01,14995.019999999999
2019-04-01,Cuzco,Bioseguridad,vulkan s,lt,104,114.09,11865.36
2019-04-01,Cuzco,Accesorios,chupones,unidad,116,95.9,11124.400000000001
2019-04-01,Cuzco,Accesorios,comederos,unidad,84,56.84,4774.56
2019-04-01,Cuzco,Accesorios,slats,unidad,104,39.95,4154.8
2019-04-01,Puno,Nutricion,phyta value,kg,91,36.67,3336.9700000000003
2019-04-01,Puno,Nutricion,ingaprot,kg,93,62.52,5814.360000000001
2019-04-01,Puno,Nutricion,inmunoprot,kg,100,49.53,4953.0
2019-04-01,Puno,Nutricion,fitamix,kg,97,118.19,11464.43
2019-04-01,Puno,Sanidad,norax s plus,kg,115,120.96,13910.4
2019-04-01,Puno,Sanidad,tiamuvic,kg,91,69.89,6359.99
2019-04-01,Puno,Sanidad,florfevic,kg,88,105.95,9323.6
2019-04-01,Puno,Sanidad,clortevic,kg,92,106.83,9828.36
2019-04-01,Puno,Bioseguridad,dt foam,lt,98,28.53,2795.94
2019-04-01,Puno,Bioseguridad,prophyl,lt,97,138.97,13480.09
2019-04-01,Puno,Bioseguridad,vulkan s,lt,97,111.34,10799.98
2019-04-01,Puno,Accesorios,chupones,unidad,121,77.22,9343.619999999999
2019-04-01,Puno,Accesorios,comederos,unidad,109,34.38,3747.42
2019-04-01,Puno,Accesorios,slats,unidad,104,86.33,8978.32
2019-04-01,Madre de Dios,Nutricion,phyta value,kg,101,80.12,8092.120000000001
2019-04-01,Madre de Dios,Nutricion,ingaprot,kg,93,133.65,12429.45
2019-04-01,Madre de Dios,Nutricion,inmunoprot,kg,89,44.33,3945.37
2019-04-01,Madre de Dios,Nutricion,fitamix,kg,109,65.65,7155.85
2019-04-01,Madre de Dios,Sanidad,norax s plus,kg,96,91.99,8831.039999999999
2019-04-01,Madre de Dios,Sanidad,tiamuvic,kg,115,143.82,16539.3
2019-04-01,Madre de Dios,Sanidad,florfevic,kg,115,55.5,6382.5
2019-04-01,Madre de Dios,Sanidad,clortevic,kg,94,76.98,7236.120000000001
2019-04-01,Madre de Dios,Bioseguridad,dt foam,lt,105,141.25,14831.25
2019-04-01,Madre de Dios,Bioseguridad,prophyl,lt,93,31.7,2948.1
2019-04-01,Madre de Dios,Bioseguridad,vulkan s,lt,102,38.04,3880.08
2019-04-01,Madre de Dios,Accesorios,chupones,unidad,94,98.55,9263.699999999999
2019-04-01,Madre de Dios,Accesorios,comederos,unidad,110,54.12,5953.2
2019-04-01,Madre de Dios,Accesorios,slats,unidad,95,111.93,10633.35
2019-05-01,Arequipa,Nutricion,phyta value,kg,102,92.0,9384.0
2019-05-01,Arequipa,Nutricion,ingaprot,kg,107,21.46,2296.2200000000003
2019-05-01,Arequipa,Nutricion,inmunoprot,kg,99,106.36,10529.64
2019-05-01,Arequipa,Nutricion,fitamix,kg,91,45.7,4158.7
2019-05-01,Arequipa,Sanidad,norax s plus,kg,101,23.0,2323.0
2019-05-01,Arequipa,Sanidad,tiamuvic,kg,88,28.83,2537.04
2019-05-01,Arequipa,Sanidad,florfevic,kg,85,80.43,6836.55
2019-05-01,Arequipa,Sanidad,clortevic,kg,109,79.14,8626.26
2019-05-01,Arequipa,Bioseguridad,dt foam,lt,96,98.38,9444.48
2019-05-01,Arequipa,Bioseguridad,prophyl,lt,102,26.07,2659.14
2019-05-01,Arequipa,Bioseguridad,vulkan s,lt,121,77.54,9382.34
2019-05-01,Arequipa,Accesorios,chupones,unidad,86,23.59,2028.74
2019-05-01,Arequipa,Accesorios,comederos,unidad,111,135.25,15012.75
2019-05-01,Arequipa,Accesorios,slats,unidad,107,93.56,10010.92
2019-05-01,Moquegua,Nutricion,phyta value,kg,94,131.69,12378.86
2019-05-01,Moquegua,Nutricion,ingaprot,kg,97,42.09,4082.7300000000005
2019-05-01,Moquegua,Nutricion,inmunoprot,kg,97,67.21,6519.369999999999
2019-05-01,Moquegua,Nutricion,fitamix,kg,88,132.15,11629.2
2019-05-01,Moquegua,Sanidad,norax s plus,kg,97,55.6,5393.2
2019-05-01,Moquegua,Sanidad,tiamuvic,kg,103,37.34,3846.0200000000004
2019-05-01,Moquegua,Sanidad,florfevic,kg,86,117.65,10117.9
2019-05-01,Moquegua,Sanidad,clortevic,kg,103,75.75,7802.25
2019-05-01,Moquegua,Bioseguridad,dt foam,lt,108,51.73,5586.839999999999
2019-05-01,Moquegua,Bioseguridad,prophyl,lt,107,147.58,15791.060000000001
2019-05-01,Moquegua,Bioseguridad,vulkan s,lt,95,141.29,13422.55
2019-05-01,Moquegua,Accesorios,chupones,unidad,92,76.3,7019.599999999999
